"date","close","volume","open","high","low"
"2013/02/13","152.1510","82208140.0000","152.3300","152.6100","151.7200"
"2013/02/12","152.0200","65294900.0000","151.7800","152.3000","151.6100"
"2013/02/11","151.7700","73657420.0000","151.7400","151.9000","151.3938"
"2013/02/08","151.8000","99038790.0000","151.2200","151.8900","151.2200"
"2013/02/07","150.9600","162368300.0000","151.2050","151.3500","149.8600"
"2013/02/06","151.1600","138603300.0000","150.5200","151.2600","150.4100"
"2013/02/05","151.0500","113809800.0000","150.3500","151.4800","150.2900"
"2013/02/04","149.5350","158846000.0000","150.3200","151.2679","149.4300"
"2013/02/01","151.2400","130970600.0000","150.6500","151.4200","150.3900"
"2013/01/31","149.7000","108420400.0000","149.8900","150.3800","149.6000"
"2013/01/30","150.0700","137272900.0000","150.6400","150.9400","149.9300"
"2013/01/29","150.6600","105583100.0000","149.7700","150.8500","149.6700"
"2013/01/28","150.0700","113188900.0000","150.2900","150.3300","149.5100"
"2013/01/25","150.2500","147134700.0000","149.8800","150.2500","149.3726"
"2013/01/24","149.4100","146135100.0000","149.1500","150.1400","149.0100"
"2013/01/23","149.3700","103845800.0000","149.1300","149.5000","148.8600"
"2013/01/22","149.1300","111655500.0000","148.3300","149.1300","147.9800"
"2013/01/18","148.3300","169624700.0000","147.9700","148.4900","147.4300"
"2013/01/17","148.0000","133440000.0000","147.7000","148.4200","147.1446"
"2013/01/16","147.0500","104738300.0000","146.7700","147.2800","146.6100"
"2013/01/15","147.0700","93112030.0000","146.2900","147.2100","146.2000"
"2013/01/14","146.9700","89485000.0000","146.8900","147.0700","146.4300"
"2013/01/11","147.0700","113872700.0000","147.0400","147.1500","146.6100"
"2013/01/10","147.0800","130476700.0000","146.7300","147.0900","145.9700"
"2013/01/09","145.9200","90549270.0000","145.8700","146.3200","145.6400"
"2013/01/08","145.5496","121122400.0000","145.7100","145.9100","144.9800"
"2013/01/07","145.9695","108835600.0000","145.8500","146.4442","145.4300"
"2013/01/04","146.3700","116733500.0000","145.9700","146.6100","145.6700"
"2013/01/03","145.7341","144662700.0000","145.9900","146.3700","145.3400"
"2013/01/02","146.0600","191654500.0000","145.1100","146.1500","144.7300"
"2012/12/31","142.4100","243245200.0000","139.6600","142.5600","139.5400"
"2012/12/28","140.0300","147242200.0000","140.6400","141.4200","139.8700"
"2012/12/27","141.5616","167642200.0000","141.7900","142.0800","139.9200"
"2012/12/26","141.7500","105874900.0000","142.6400","142.7100","141.3500"
"2012/12/24","142.3500","53874550.0000","142.4800","142.5600","142.1900"
"2012/12/21","142.7900","244856800.0000","142.1700","144.0881","141.9400"
"2012/12/20","145.1200","167745600.0000","144.3800","145.1400","143.9800"
"2012/12/19","144.2900","150584100.0000","145.5300","145.5800","144.2400"
"2012/12/18","145.3700","177439600.0000","144.0000","145.5000","143.7900"
"2012/12/17","143.7700","141103400.0000","142.4700","143.8500","142.4300"
"2012/12/14","142.1051","137567300.0000","142.3200","142.5800","141.8800"
"2012/12/13","142.6300","134955200.0000","143.4200","143.8300","142.2750"
"2012/12/12","143.5100","146713100.0000","144.0000","144.5500","143.3100"
"2012/12/11","143.4400","152237700.0000","143.0600","144.1100","142.9900"
"2012/12/10","142.4730","98322940.0000","142.2100","142.8100","142.1500"
"2012/12/07","142.4150","108557900.0000","142.5300","142.6900","141.6700"
"2012/12/06","141.9800","97551100.0000","141.3700","142.0400","141.1600"
"2012/12/05","141.5000","147051900.0000","141.3700","142.1600","140.3700"
"2012/12/04","141.2500","126605500.0000","141.4400","141.8700","140.8700"
"2012/12/03","141.4500","124366800.0000","142.8000","142.9200","141.3400"
"2012/11/30","142.1550","135979000.0000","142.1400","142.4200","141.6600"
"2012/11/29","142.1200","150637600.0000","141.9900","142.5100","141.3700"
"2012/11/28","141.4600","176211000.0000","139.7600","141.5400","139.0000"
"2012/11/27","140.3300","127721800.0000","140.9100","141.3900","140.2400"
"2012/11/26","141.0500","98114700.0000","140.6500","141.3563","140.1900"
"2012/11/23","141.3500","65409150.0000","140.1300","141.4000","140.0400"
"2012/11/21","139.4500","81529320.0000","139.3100","139.5700","139.0300"
"2012/11/20","139.1900","119380600.0000","138.9100","139.4200","138.0800"
"2012/11/19","139.1300","150573800.0000","137.9000","139.1500","136.4057"
"2012/11/16","136.3700","239288900.0000","135.9000","136.6400","134.7000"
"2012/11/15","135.7000","177905200.0000","135.9800","136.4901","135.1800"
"2012/11/14","135.9299","190230900.0000","138.2100","138.4300","135.6200"
"2012/11/13","137.7900","122785900.0000","137.5400","139.2500","137.3600"
"2012/11/12","138.2650","97279020.0000","138.5900","138.8100","137.9600"
"2012/11/09","138.1600","200871900.0000","137.6200","139.4400","137.5500"
"2012/11/08","138.0400","181308400.0000","139.7000","140.4100","137.9300"
"2012/11/07","139.7200","261905200.0000","141.6600","141.6800","139.0600"
"2012/11/06","142.9600","106549600.0000","142.2800","143.5200","142.1300"
"2012/11/05","141.8486","98300830.0000","141.3500","142.1700","140.9300"
"2012/11/02","141.5600","137623500.0000","143.6800","143.7200","141.4100"
"2012/11/01","142.8300","99852090.0000","141.6500","143.0100","141.5200"
"2012/10/31","141.3500","103228300.0000","141.8500","142.0300","140.6800"
"2012/10/26","141.3500","9999999.0000","141.3000","141.8400","140.3900"
"2012/10/25","141.4300","134101500.0000","142.0200","142.2800","140.5700"
"2012/10/24","141.0200","119896700.0000","141.9300","142.1000","140.8000"
"2012/10/23","141.4200","191886000.0000","141.8600","142.0600","140.8300"
"2012/10/22","143.4100","125307200.0000","143.1500","143.6700","142.2800"
"2012/10/19","143.3896","185302900.0000","145.5500","145.5600","143.0500"
"2012/10/18","145.8200","147954200.0000","145.8200","146.5200","145.3300"
"2012/10/17","146.2000","128742200.0000","145.6400","146.3200","145.4200"
"2012/10/16","145.5400","108483300.0000","144.7600","145.6400","144.6600"
"2012/10/15","144.0800","107442600.0000","143.2300","144.2300","142.7700"
"2012/10/12","142.8900","123574400.0000","143.4600","143.9500","142.5800"
"2012/10/11","143.3600","123519600.0000","144.2800","144.4900","143.3270"
"2012/10/10","143.2800","123812600.0000","144.1800","144.3200","143.0900"
"2012/10/09","144.2000","148417100.0000","145.5300","145.6500","144.1500"
"2012/10/08","145.6420","78251370.0000","145.6000","146.1231","145.3100"
"2012/10/05","146.1400","124615500.0000","146.9100","147.1600","145.7000"
"2012/10/04","146.1250","124161400.0000","145.6400","146.3400","145.4400"
"2012/10/03","145.0900","120993300.0000","144.8900","145.4300","144.1300"
"2012/10/02","144.5000","113342000.0000","144.9200","145.1500","143.8300"
"2012/10/01","144.3450","132784600.0000","144.5200","145.6900","144.0082"
"2012/09/28","143.9700","150571100.0000","144.0900","144.5600","143.4600"
"2012/09/27","144.6400","111619000.0000","143.8900","144.9700","143.5100"
"2012/09/26","143.2950","146254000.0000","144.0650","144.1100","142.9500"
"2012/09/25","144.1000","134021900.0000","145.9600","146.2400","144.0600"
"2012/09/24","145.6450","95573840.0000","145.1500","145.9800","145.0400"
"2012/09/21","145.8700","108492000.0000","146.6400","146.6700","145.8100"
"2012/09/20","146.7100","153842000.0000","146.0300","146.7900","145.6300"
"2012/09/19","146.7000","128138300.0000","146.7900","147.1700","146.4100"
"2012/09/18","146.6200","98279180.0000","146.4900","146.8100","146.2500"
"2012/09/17","146.7400","119130200.0000","146.9400","147.1900","146.3700"
"2012/09/14","147.2400","169526900.0000","146.8800","148.1100","146.7600"
"2012/09/13","146.5900","225215000.0000","144.3700","147.0400","143.9900"
"2012/09/12","144.3900","87582400.0000","144.3900","144.5500","143.9000"
"2012/09/11","143.9100","86066160.0000","143.6000","144.3700","143.5600"
"2012/09/10","143.5100","86192090.0000","144.1900","144.4400","143.4600"
"2012/09/07","144.3300","107149900.0000","144.0100","144.3900","143.8800"
"2012/09/06","143.7700","157843500.0000","141.7600","143.7800","141.7500"
"2012/09/05","140.9100","100468100.0000","141.0900","141.4700","140.6300"
"2012/09/04","141.0300","119428600.0000","141.0400","141.4600","140.1300"
"2012/08/31","141.1600","151855800.0000","141.2900","141.8200","140.3600"
"2012/08/30","140.4900","96437850.0000","140.9000","140.9400","140.1900"
"2012/08/29","141.5100","65350640.0000","141.5200","141.8900","141.1200"
"2012/08/28","141.4000","75590370.0000","141.1800","141.8400","140.9700"
"2012/08/27","141.5400","68705670.0000","141.8900","142.0800","141.3400"
"2012/08/24","141.5100","99405470.0000","140.3100","141.8300","140.2200"
"2012/08/23","140.6650","111345400.0000","141.4700","141.4800","140.4400"
"2012/08/22","141.8200","132911500.0000","141.4000","142.0500","141.0700"
"2012/08/21","141.7600","105386500.0000","142.5400","143.0900","141.4500"
"2012/08/20","142.1900","78075430.0000","141.9800","142.2200","141.5900"
"2012/08/17","142.1800","90745600.0000","142.2300","142.3000","141.8600"
"2012/08/16","141.9900","111930300.0000","141.1500","142.1600","140.8000"
"2012/08/15","140.9500","70967140.0000","140.6400","141.1900","140.5500"
"2012/08/14","140.7900","102195700.0000","141.2900","141.3800","140.3700"
"2012/08/13","140.7700","79340450.0000","140.6000","140.8400","140.0400"
"2012/08/10","140.8400","99716250.0000","140.0400","140.8900","139.8100"
"2012/08/09","140.6100","90077960.0000","140.2900","140.8900","140.1500"
"2012/08/08","140.4900","89633240.0000","139.8500","140.6500","139.8100"
"2012/08/07","140.3200","109386200.0000","140.1800","140.9200","140.0300"
"2012/08/06","139.6200","84837660.0000","139.7200","140.1700","139.5600"
"2012/08/03","139.3490","157697800.0000","138.5600","139.6400","136.6794"
"2012/08/02","136.6400","198342700.0000","136.5500","137.5700","135.5800"
"2012/08/01","137.5900","138248100.0000","138.7000","138.7300","137.4000"
"2012/07/31","137.7100","120480100.0000","138.4900","138.8700","137.7100"
"2012/07/30","138.6800","106708900.0000","138.5200","139.3390","138.2700"
"2012/07/27","138.6750","236664300.0000","136.8900","139.0700","136.1364"
"2012/07/26","136.1700","156021400.0000","135.8900","136.4600","135.2600"
"2012/07/25","133.9600","128999400.0000","134.2100","134.5600","133.2500"
"2012/07/24","133.9250","172955200.0000","135.1900","135.2500","133.0300"
"2012/07/23","135.0900","144742300.0000","134.4700","136.3852","133.8400"
"2012/07/20","136.4700","142808200.0000","136.9500","137.1600","136.3200"
"2012/07/19","137.7300","129722900.0000","137.6500","138.1800","137.2100"
"2012/07/18","137.3700","113109700.0000","136.0400","137.6400","135.9600"
"2012/07/17","136.3600","138562200.0000","135.9700","136.6400","134.5500"
"2012/07/16","135.4300","97407590.0000","135.4400","135.8300","134.9000"
"2012/07/13","135.7500","129591300.0000","133.8600","135.8900","133.8400"
"2012/07/12","133.5100","143410600.0000","133.3800","134.2269","132.6000"
"2012/07/11","134.1600","142429100.0000","134.2100","134.6000","133.3800"
"2012/07/10","134.1400","162695900.0000","136.0100","136.2300","133.6800"
"2012/07/09","135.3200","103692900.0000","135.3800","135.5700","134.7000"
"2012/07/06","135.4900","151088600.0000","135.4700","135.7700","134.8500"
"2012/07/05","136.7900","126019900.0000","136.9000","137.8000","136.2900"
"2012/07/03","137.4120","80450170.0000","136.4800","137.5100","136.3400"
"2012/07/02","136.5100","129022800.0000","136.4800","136.6500","135.5200"
"2012/06/29","136.1050","211933400.0000","135.2000","136.2700","134.8500"
"2012/06/28","132.7900","168914500.0000","132.2900","132.9900","131.2800"
"2012/06/27","133.1730","107973200.0000","132.4200","133.4300","131.9667"
"2012/06/26","131.9800","141376200.0000","131.7000","132.3800","130.9300"
"2012/06/25","131.3200","146245400.0000","132.0500","132.1000","130.8500"
"2012/06/22","133.4600","129826500.0000","133.1300","133.7100","132.6200"
"2012/06/21","132.4400","204979100.0000","135.6400","135.7800","132.3300"
"2012/06/20","135.4800","206292700.0000","135.7100","136.1000","134.2700"
"2012/06/19","135.7000","137142400.0000","135.0800","136.2500","134.3714"
"2012/06/18","134.4000","131131900.0000","133.5800","134.7300","133.2800"
"2012/06/15","134.1400","168981200.0000","133.3800","134.2600","133.1000"
"2012/06/14","133.4700","230429100.0000","132.3400","134.0000","131.9800"
"2012/06/13","132.0700","171922600.0000","132.5300","133.3600","131.6200"
"2012/06/12","132.9200","181692800.0000","131.7900","133.0100","131.1600"
"2012/06/11","131.4150","169418700.0000","134.1700","134.2500","131.2800"
"2012/06/08","133.1000","143424100.0000","131.7100","133.1250","131.2900"
"2012/06/07","132.0500","184558300.0000","133.4700","133.5300","131.7800"
"2012/06/06","131.9700","183791200.0000","129.9700","132.0300","129.9300"
"2012/06/05","129.0700","163675900.0000","127.8500","129.2600","127.7800"
"2012/06/04","128.1000","202287000.0000","128.3900","128.7400","127.1350"
"2012/06/01","128.1600","253012100.0000","129.4100","131.5042","128.1600"
"2012/05/31","131.4700","195801000.0000","131.7100","132.4500","130.3400"
"2012/05/30","131.7600","162135900.0000","132.5600","133.6924","131.4900"
"2012/05/29","133.7000","152428000.0000","133.1600","133.9300","131.1700"
"2012/05/25","132.1000","135375800.0000","132.4800","132.8500","131.7800"
"2012/05/24","132.5300","166970800.0000","132.6300","132.8400","131.4200"
"2012/05/23","132.2700","204606800.0000","131.2500","132.4600","129.9900"
"2012/05/22","132.2000","197220400.0000","132.3100","133.2300","131.3400"
"2012/05/21","131.9700","176691800.0000","130.1600","132.0200","129.9500"
"2012/05/18","129.7400","319312700.0000","131.3700","131.6000","129.5500"
"2012/05/17","130.8600","247442900.0000","132.8600","133.0200","130.7900"
"2012/05/16","132.8290","206954700.0000","133.9400","134.5500","132.8000"
"2012/05/15","133.3400","207222100.0000","134.0200","134.8100","133.1300"
"2012/05/14","134.1100","163101700.0000","134.3100","135.6144","133.9100"
"2012/05/11","135.6100","152972800.0000","135.1700","136.8700","135.1100"
"2012/05/10","136.0200","149857100.0000","136.6800","136.8500","135.7100"
"2012/05/09","135.7400","220502700.0000","135.1000","136.6100","134.4900"
"2012/05/08","136.5500","212601600.0000","136.2800","136.7700","134.9200"
"2012/05/07","137.1000","127621500.0000","136.5100","137.5600","136.4600"
"2012/05/04","137.0000","193308800.0000","138.5150","139.3012","136.9200"
"2012/05/03","139.2500","143410300.0000","140.3400","140.4500","138.9900"
"2012/05/02","140.3250","120969500.0000","139.9200","140.4600","139.4600"
"2012/05/01","140.7400","138695300.0000","139.7900","141.6600","139.6300"
"2012/04/30","139.8700","114987800.0000","140.1100","140.2100","139.4900"
"2012/04/27","140.3900","123858100.0000","140.5800","140.7900","139.8000"
"2012/04/26","140.1600","135323000.0000","138.8900","140.3200","138.8100"
"2012/04/25","139.1900","150131000.0000","138.6500","139.2500","138.5300"
"2012/04/24","137.3100","137213500.0000","136.9100","137.6600","136.8000"
"2012/04/23","136.7900","171696900.0000","136.5400","136.9100","135.9400"
"2012/04/20","137.9500","142743300.0000","138.3300","138.8300","137.8700"
"2012/04/19","137.7200","198175800.0000","138.6300","139.1500","137.0700"
"2012/04/18","138.6100","122716800.0000","138.4600","139.0800","138.3800"
"2012/04/17","139.0820","144612500.0000","137.8400","139.3600","137.6980"
"2012/04/16","137.0500","147646100.0000","137.8400","138.0400","136.5800"
"2012/04/13","137.1400","168967500.0000","138.4700","138.8168","137.0100"
"2012/04/12","138.7900","153528500.0000","137.1300","138.9000","137.0300"
"2012/04/11","137.0000","153290900.0000","137.2900","137.5400","136.7500"
"2012/04/10","135.9000","235060000.0000","137.9500","138.3400","135.7600"
"2012/04/09","138.2200","127379700.0000","138.0300","139.8444","137.8400"
"2012/04/05","139.7900","137117100.0000","139.3800","140.2000","139.2600"
"2012/04/04","139.8600","146720500.0000","140.2200","140.3390","139.3400"
"2012/04/03","141.2600","155694800.0000","141.6400","141.8826","140.4300"
"2012/04/02","141.8400","151572100.0000","140.6400","142.2100","140.3600"
"2012/03/30","140.8100","135031600.0000","140.9200","141.0500","140.0500"
"2012/03/29","140.2300","164856400.0000","139.6400","140.4934","139.0900"
"2012/03/28","140.4700","148390300.0000","141.1000","141.3200","139.6400"
"2012/03/27","141.1700","119531100.0000","141.7400","141.8300","141.0800"
"2012/03/26","141.6100","119364900.0000","140.6500","141.6100","140.6000"
"2012/03/23","139.6500","120369700.0000","139.3200","139.8100","138.5500"
"2012/03/22","139.2000","134993400.0000","139.1800","139.5500","138.7400"
"2012/03/21","140.2100","122203000.0000","140.5200","140.6500","139.9200"
"2012/03/20","140.4400","121615500.0000","140.0500","140.6100","139.6400"
"2012/03/19","140.8500","125201100.0000","140.2100","141.2800","140.1100"
"2012/03/16","140.3000","151698700.0000","140.3600","140.4800","140.0000"
"2012/03/15","140.7200","164849700.0000","140.1200","140.7800","139.7600"
"2012/03/14","139.9100","143933000.0000","140.1000","140.4450","139.4800"
"2012/03/13","140.0620","182857500.0000","138.3200","140.1300","138.0900"
"2012/03/12","137.5800","103860200.0000","137.5500","137.7600","137.0900"
"2012/03/09","137.5700","122721100.0000","137.3000","137.9300","137.1300"
"2012/03/08","137.0400","116651000.0000","136.5200","137.3200","136.2400"
"2012/03/07","135.6900","143541400.0000","135.0600","135.9100","134.9300"
"2012/03/06","134.7500","201735200.0000","135.3500","135.4300","134.3600"
"2012/03/05","136.7500","140487400.0000","137.1000","137.2000","136.2800"
"2012/03/02","137.3120","119019800.0000","137.6400","137.8200","137.0000"
"2012/03/01","137.7300","144732000.0000","137.3100","137.9900","136.9312"
"2012/02/29","137.0200","185551400.0000","137.7600","138.1900","136.5400"
"2012/02/28","137.5590","129131500.0000","137.2000","137.7200","136.9300"
"2012/02/27","137.1600","141071900.0000","136.0200","137.5300","135.8000"
"2012/02/24","136.9300","105423000.0000","136.9300","137.2000","136.6300"
"2012/02/23","136.6310","137451500.0000","135.9600","136.7300","135.5000"
"2012/02/22","136.0320","123970500.0000","136.2600","136.5500","135.7900"
"2012/02/21","136.4700","133877900.0000","136.7300","137.0500","136.0500"
"2012/02/17","136.4100","128799700.0000","136.5200","136.6275","135.9600"
"2012/02/16","136.0490","186151200.0000","134.5700","136.1700","134.3300"
"2012/02/15","134.5600","194470000.0000","135.6300","135.8300","134.2900"
"2012/02/14","135.1900","164795400.0000","135.0000","135.2700","134.2500"
"2012/02/13","135.3600","115046500.0000","135.3200","135.5200","134.7400"
"2012/02/10","134.3610","167635100.0000","134.1600","134.4700","133.8400"
"2012/02/09","135.3600","148275000.0000","135.4100","135.5900","134.5600"
"2012/02/08","135.1900","138423500.0000","134.8600","135.2200","134.3100"
"2012/02/07","134.7900","135074900.0000","134.1700","135.0200","133.6400"
"2012/02/06","134.4500","107512800.0000","133.9800","134.5134","133.8300"
"2012/02/03","134.5400","160448400.0000","134.0000","134.6200","133.7700"
"2012/02/02","132.6800","112894500.0000","132.7300","133.0200","132.2100"
"2012/02/01","132.4700","165722800.0000","132.2900","133.1400","132.1300"
"2012/01/31","131.3200","157052600.0000","132.0200","132.1800","130.6800"
"2012/01/30","131.3700","146731700.0000","130.5100","131.4400","130.0600"
"2012/01/27","131.8200","135133800.0000","131.2400","132.0500","131.1500"
"2012/01/26","131.8800","184537100.0000","133.1500","133.4000","131.3600"
"2012/01/25","132.5600","198474400.0000","131.2600","132.8700","130.7500"
"2012/01/24","131.4600","102628200.0000","130.8000","131.5000","130.6000"
"2012/01/23","131.6100","129124400.0000","131.5100","132.2500","130.9800"
"2012/01/20","131.5400","137999900.0000","131.2400","131.9500","130.9200"
"2012/01/19","131.4600","125915600.0000","131.2200","131.5700","130.8000"
"2012/01/18","130.7700","162889100.0000","129.3100","130.8400","129.0800"
"2012/01/17","129.3400","131899600.0000","130.0800","130.3200","128.8957"
"2012/01/13","128.8400","179551300.0000","128.6400","129.0500","127.7200"
"2012/01/12","129.5100","119108700.0000","129.5700","129.7000","128.5400"
"2012/01/11","129.2000","111200000.0000","128.7300","129.3700","128.5200"
"2012/01/10","129.1300","114618200.0000","129.3900","129.6500","128.9500"
"2012/01/09","128.0200","99211500.0000","128.0000","128.1800","127.4100"
"2012/01/06","127.7100","146255100.0000","128.2000","128.2200","127.2900"
"2012/01/05","128.0400","172362800.0000","127.0100","128.2300","126.4300"
"2012/01/04","127.7000","126609200.0000","127.2000","127.8100","126.7100"
"2012/01/03","127.4950","193261900.0000","127.7600","128.3800","127.4300"
"2011/12/30","125.5000","95270800.0000","126.0200","126.3300","125.5000"
"2011/12/29","126.1200","123001900.0000","125.2400","126.2500","124.8566"
"2011/12/28","124.8300","118359100.0000","126.5100","126.5300","124.7300"
"2011/12/27","126.4900","85490860.0000","126.1700","126.8200","126.0600"
"2011/12/23","126.3900","91777140.0000","125.6700","126.4300","125.4100"
"2011/12/22","125.2700","118942000.0000","124.6300","125.4000","124.2324"
"2011/12/21","124.1700","192853700.0000","123.9300","124.3600","122.7500"
"2011/12/20","123.9300","224522000.0000","122.1800","124.1400","120.3702"
"2011/12/19","120.2900","182848900.0000","122.0600","122.3200","120.0300"
"2011/12/16","121.5900","219582900.0000","122.2300","122.9500","121.3000"
"2011/12/15","122.1850","197126700.0000","123.0300","123.2000","121.9900"
"2011/12/14","121.7400","237546600.0000","122.5600","123.0300","121.4700"
"2011/12/13","123.0500","244163900.0000","124.8600","125.5700","122.4500"
"2011/12/12","124.2100","214840600.0000","124.9500","124.9700","123.1600"
"2011/12/09","126.0500","208756200.0000","124.5100","126.3700","124.4000"
"2011/12/08","123.9500","239940900.0000","125.9000","126.1800","123.6500"
"2011/12/07","126.7300","236735000.0000","125.8400","127.2600","124.9700"
"2011/12/06","126.2600","168656900.0000","126.2100","127.1100","125.7600"
"2011/12/05","126.2200","224694600.0000","126.8400","127.1800","125.4400"
"2011/12/02","124.8600","220616200.0000","126.1200","126.5000","124.7800"
"2011/12/01","124.9700","176461200.0000","124.8500","125.6400","124.4300"
"2011/11/30","124.9900","322228200.0000","123.4900","125.2200","119.9971"
"2011/11/29","120.0500","198642000.0000","120.0500","121.0000","119.6100"
"2011/11/28","119.7100","209655100.0000","119.5400","120.1800","118.8200"
"2011/11/25","116.3400","99556980.0000","116.3800","117.7000","116.2000"
"2011/11/23","116.5600","223922900.0000","118.0700","119.1900","116.5600"
"2011/11/22","119.1900","215944100.0000","119.4000","120.1000","118.5200"
"2011/11/21","119.6610","225563200.0000","120.2000","120.3500","118.6500"
"2011/11/18","121.9790","214818900.0000","122.5000","122.7500","121.4700"
"2011/11/17","122.1050","330018400.0000","123.8500","124.1600","121.2300"
"2011/11/16","124.0800","233674900.0000","124.8100","126.3400","123.9000"
"2011/11/15","126.0830","184145100.0000","125.1700","126.7500","124.7200"
"2011/11/14","125.4600","157849900.0000","126.1900","127.4500","124.9200"
"2011/11/11","126.6600","189646000.0000","125.8300","126.9900","125.7900"
"2011/11/10","124.3200","231584200.0000","124.7900","124.9400","123.0200"
"2011/11/09","123.1610","336895300.0000","124.8900","125.8000","122.8600"
"2011/11/08","127.8800","223801100.0000","126.9200","128.0200","125.7100"
"2011/11/07","126.2600","196138000.0000","125.3900","126.3900","124.2000"
"2011/11/04","125.4810","248817600.0000","125.2300","125.7000","124.0100"
"2011/11/03","126.2500","285911200.0000","125.2700","126.5000","123.5950"
"2011/11/02","123.9900","244430900.0000","123.8300","124.4000","122.7905"
"2011/11/01","122.0020","414714700.0000","122.0300","123.5100","121.5200"
"2011/10/31","125.5000","227089700.0000","127.1600","128.6239","125.3200"
"2011/10/28","128.6000","225355000.0000","128.0000","128.8500","127.8000"
"2011/10/27","128.6300","389043900.0000","127.6300","129.4200","124.3187"
"2011/10/26","124.3000","288355900.0000","124.3500","124.7700","122.2100"
"2011/10/25","123.0490","263863000.0000","124.8900","124.9500","122.7800"
"2011/10/24","125.4900","201385800.0000","124.1700","125.8000","124.0600"
"2011/10/21","123.9700","278436000.0000","123.0900","124.1200","122.7200"
"2011/10/20","121.6600","261787200.0000","121.4300","122.1000","119.8200"
"2011/10/19","121.1300","226358600.0000","122.3800","123.0800","120.7100"
"2011/10/18","122.5800","318038100.0000","120.1400","123.5000","119.2000"
"2011/10/17","120.2300","201591300.0000","121.9900","122.5492","119.9300"
"2011/10/14","122.5700","211009300.0000","121.9100","122.6000","121.2300"
"2011/10/13","120.5100","211910100.0000","120.0400","120.8700","119.1200"
"2011/10/12","120.7500","281282700.0000","120.6000","122.1400","120.3300"
"2011/10/11","119.7000","208660500.0000","118.8700","120.0400","118.7500"
"2011/10/10","119.5800","230082800.0000","117.6800","119.6300","117.6700"
"2011/10/07","115.7100","312013600.0000","117.1700","117.2450","115.0600"
"2011/10/06","116.4900","257284700.0000","114.3600","116.6600","113.5100"
"2011/10/05","114.4200","283424800.0000","112.6200","114.7200","111.5800"
"2011/10/04","112.3400","458136200.0000","108.3500","112.5800","107.4300"
"2011/10/03","109.9300","364175600.0000","112.4900","113.9500","109.8100"
"2011/09/30","113.1500","288186000.0000","114.4500","115.4500","113.0700"
"2011/09/29","116.0500","297617500.0000","117.0500","117.6300","113.9300"
"2011/09/28","115.1450","286028000.0000","117.7800","118.4900","114.9700"
"2011/09/27","117.5400","311200200.0000","118.5300","119.5600","116.8400"
"2011/09/26","116.2400","260225400.0000","114.6100","116.4000","112.9800"
"2011/09/23","113.5400","306050400.0000","112.1100","114.1600","112.0200"
"2011/09/22","112.8600","512399100.0000","113.2500","114.2100","111.3000"
"2011/09/21","116.6300","314575900.0000","120.2300","120.6000","116.4400"
"2011/09/20","120.1700","218306000.0000","120.8200","121.9900","120.0100"
"2011/09/19","120.3100","238772800.0000","119.5300","120.9300","118.7200"
"2011/09/16","121.5210","283849400.0000","121.2900","121.9700","120.3200"
"2011/09/15","121.4300","325802500.0000","120.6500","121.4700","119.4034"
"2011/09/14","119.3700","317655300.0000","118.3400","120.8000","116.7200"
"2011/09/13","117.7400","272007100.0000","117.0500","118.1800","116.2200"
"2011/09/12","116.6700","303936700.0000","114.4700","116.7600","114.0500"
"2011/09/09","115.9200","379729700.0000","117.6800","119.0570","115.2800"
"2011/09/08","119.0400","249493100.0000","119.5700","120.9400","118.7700"
"2011/09/07","120.2900","209422800.0000","118.7600","120.3400","118.3600"
"2011/09/06","116.9900","284868300.0000","114.3900","117.1600","114.3800"
"2011/09/02","117.8500","255083700.0000","118.4200","120.8726","117.4300"
"2011/09/01","120.9400","254185900.0000","122.2900","123.4000","120.7800"
"2011/08/31","122.2200","301469000.0000","122.4600","123.5100","121.3000"
"2011/08/30","121.6800","240841400.0000","120.8300","122.4300","119.2600"
"2011/08/29","121.3600","190421200.0000","119.5600","121.4300","118.0569"
"2011/08/26","117.9700","314263100.0000","115.6900","118.5100","113.8500"
"2011/08/25","116.2800","311772100.0000","118.7300","119.4000","115.8700"
"2011/08/24","118.0800","244724600.0000","116.1900","118.2400","115.9200"
"2011/08/23","116.4400","329949100.0000","113.1500","116.5665","112.5800"
"2011/08/22","112.7300","274648000.0000","115.1700","115.2300","112.4100"
"2011/08/19","112.6400","429789500.0000","112.9600","115.8800","112.5000"
"2011/08/18","114.5100","510263800.0000","116.5000","119.7140","113.3900"
"2011/08/17","119.6700","237695100.0000","120.2500","121.2000","118.7200"
"2011/08/16","119.5900","293365600.0000","119.4700","120.6900","118.3100"
"2011/08/15","120.6200","258268200.0000","119.1900","120.7400","119.0000"
"2011/08/12","118.1200","313505600.0000","118.4000","119.2150","117.2800"
"2011/08/11","117.3300","486869900.0000","113.2600","118.9200","112.3170"
"2011/08/10","112.2900","620373200.0000","115.2600","116.2800","111.9500"
"2011/08/09","117.4800","709322800.0000","114.0700","117.6400","110.2700"
"2011/08/08","112.2600","693219500.0000","116.9100","120.1218","112.0200"
"2011/08/05","120.0800","654597400.0000","121.7600","122.0700","116.8600"
"2011/08/04","120.2600","518984600.0000","124.4200","124.6200","120.0600"
"2011/08/03","126.1700","370272600.0000","125.6600","126.3100","123.5300"
"2011/08/02","125.4900","344692700.0000","127.8100","128.5000","125.4900"
"2011/08/01","128.7800","324527900.0000","130.8400","130.9600","127.5300"
"2011/07/29","129.3300","306481800.0000","128.9100","130.5500","127.9667"
